Tags,plainCocane,Joncrash,marisfredo,MommyGreen,RaguAndSalsa,CatJack0,Pain_Train821,milkerlover,Robur38
stats_minecraft:used_minecraft:red_stained_glass,0,0,0,0,0,0,0,0,41
stats_minecraft:used_minecraft:red_tulip,0,0,2,0,0,0,0,0,0
stats_minecraft:used_minecraft:redstone,0,0,0,421,0,1,0,11,147
stats_minecraft:used_minecraft:redstone_block,0,0,51,155,0,0,0,0,24
stats_minecraft:used_minecraft:redstone_ore,0,0,0,0,0,0,0,0,19
stats_minecraft:used_minecraft:redstone_torch,0,0,0,205,0,0,0,4,36
stats_minecraft:used_minecraft:repeater,0,0,0,160,0,0,0,2,46
stats_minecraft:used_minecraft:rose_bush,0,2,7,16,0,0,0,0,2
stats_minecraft:used_minecraft:rotten_flesh,0,0,0,0,0,0,0,0,52
stats_minecraft:used_minecraft:salmon,0,0,0,0,0,0,0,0,3
stats_minecraft:used_minecraft:salmon_bucket,0,0,13,0,0,0,0,0,0
stats_minecraft:used_minecraft:sand,1,8,63,827,19,226,10,0,15615
stats_minecraft:used_minecraft:sandstone,0,0,6,417,0,2088,0,0,40
stats_minecraft:used_minecraft:sandstone_slab,0,0,0,0,0,14,0,0,0
stats_minecraft:used_minecraft:sandstone_stairs,0,0,0,3,0,80,0,0,0
stats_minecraft:used_minecraft:sandstone_wall,0,0,10,0,0,0,0,0,0
stats_minecraft:used_minecraft:scaffolding,69,1,38,552,0,1112,0,0,0
stats_minecraft:used_minecraft:sea_pickle,0,0,0,5,0,0,0,0,0
stats_minecraft:used_minecraft:seagrass,0,0,12,0,0,0,0,0,0
stats_minecraft:used_minecraft:shears,0,30,587,1316,1,462,0,0,14
stats_minecraft:used_minecraft:shield,43,304,667,21,0,0,0,208,174
stats_minecraft:used_minecraft:shulker_box,0,0,0,146,0,0,0,5,58
stats_minecraft:used_minecraft:slime_block,0,0,0,103,0,0,0,1,22
stats_minecraft:used_minecraft:smithing_table,0,2,5,8,0,0,0,1,0
stats_minecraft:used_minecraft:smoker,0,0,38,0,0,1,0,0,0
stats_minecraft:used_minecraft:smooth_basalt,0,1,10,3,0,0,0,0,0
stats_minecraft:used_minecraft:smooth_quartz_slab,0,0,0,5,0,0,0,254,0
stats_minecraft:used_minecraft:smooth_sandstone,0,6,1309,30,0,2310,1,0,0
stats_minecraft:used_minecraft:smooth_sandstone_slab,0,0,0,4,0,89,0,0,0
stats_minecraft:used_minecraft:smooth_sandstone_stairs,0,0,181,0,0,371,0,0,0
stats_minecraft:used_minecraft:smooth_stone,0,0,4,1946,0,0,0,0,0
stats_minecraft:used_minecraft:smooth_stone_slab,0,0,0,92,0,0,0,0,0
stats_minecraft:used_minecraft:snow,0,0,12,0,0,0,0,0,0
stats_minecraft:used_minecraft:snow_block,0,0,0,0,0,0,0,0,8
stats_minecraft:used_minecraft:snowball,0,0,0,0,0,0,0,0,22
stats_minecraft:used_minecraft:soul_campfire,0,0,0,9,0,0,0,0,0
stats_minecraft:used_minecraft:soul_sand,0,0,0,74,0,4,0,1,12
stats_minecraft:used_minecraft:soul_soil,0,0,0,6,0,0,0,0,17
stats_minecraft:used_minecraft:splash_potion,0,1,1,0,0,0,0,1,38
stats_minecraft:used_minecraft:sponge,0,0,0,0,0,0,0,0,712
stats_minecraft:used_minecraft:spruce_boat,18,20,22,70,3,5,1,59,58
stats_minecraft:used_minecraft:spruce_button,0,0,0,6,0,0,0,1,0
stats_minecraft:used_minecraft:spruce_door,0,0,33,2,0,0,0,0,0
stats_minecraft:used_minecraft:spruce_fence,0,0,90,11,0,352,0,1,32
stats_minecraft:used_minecraft:spruce_fence_gate,0,0,37,10,0,5,0,0,0
stats_minecraft:used_minecraft:spruce_leaves,0,3,23,0,0,0,0,0,0
stats_minecraft:used_minecraft:spruce_log,71,0,637,1238,0,347,0,0,0
stats_minecraft:used_minecraft:spruce_planks,0,2,391,398,0,1262,1,11,111
stats_minecraft:used_minecraft:spruce_pressure_plate,0,0,0,0,0,2,0,0,0
stats_minecraft:used_minecraft:spruce_sapling,44,21,49,375,8,121,0,2,46
stats_minecraft:used_minecraft:spruce_sign,0,0,12,80,0,2,0,0,10
stats_minecraft:used_minecraft:spruce_slab,0,0,670,661,0,2525,0,0,0
stats_minecraft:used_minecraft:spruce_stairs,0,0,476,9,0,147,0,0,0
stats_minecraft:used_minecraft:spruce_trapdoor,0,0,579,1227,0,62,0,0,0
stats_minecraft:used_minecraft:spruce_wood,0,0,272,360,0,0,0,0,0
stats_minecraft:used_minecraft:spyglass,12,0,0,86,117,0,0,0,0
stats_minecraft:used_minecraft:sticky_piston,0,0,0,58,0,0,0,0,30
stats_minecraft:used_minecraft:stone,0,1,175,4480,0,5,0,11,108
stats_minecraft:used_minecraft:stone_axe,0,619,3311,93,0,0,0,0,1199
stats_minecraft:used_minecraft:stone_brick_slab,0,0,135,0,0,58,0,0,20
stats_minecraft:used_minecraft:stone_brick_stairs,0,0,64,29,0,77,0,0,915
stats_minecraft:used_minecraft:stone_brick_wall,0,0,23,0,0,0,0,0,73
stats_minecraft:used_minecraft:stone_bricks,0,3,187,76,0,226,1,16,6167
stats_minecraft:used_minecraft:stone_button,0,0,0,75,0,0,0,0,1
stats_minecraft:used_minecraft:stone_hoe,0,0,0,354,2,131,0,0,131
stats_minecraft:used_minecraft:stone_pickaxe,0,402,2883,0,0,434,0,204,27897
stats_minecraft:used_minecraft:stone_pressure_plate,0,0,1,1,0,0,0,0,2
stats_minecraft:used_minecraft:stone_shovel,0,660,2285,3,2,263,0,0,10379
stats_minecraft:used_minecraft:stone_slab,0,0,0,1405,0,27,0,0,0
stats_minecraft:used_minecraft:stone_stairs,0,0,12,15,0,0,0,0,25
stats_minecraft:used_minecraft:stone_sword,0,93,1091,0,10,119,0,0,0
stats_minecraft:used_minecraft:stonecutter,0,1,2,7,0,1,0,12,13
stats_minecraft:used_minecraft:string,0,0,19,0,0,5,0,0,0
stats_minecraft:used_minecraft:stripped_acacia_log,0,13,35,0,0,0,0,0,122
stats_minecraft:used_minecraft:stripped_acacia_wood,0,0,6,0,0,0,0,0,0
stats_minecraft:used_minecraft:stripped_birch_log,0,0,57,0,0,1,0,0,0
stats_minecraft:used_minecraft:stripped_birch_wood,0,0,14,0,0,0,0,0,0
stats_minecraft:used_minecraft:stripped_dark_oak_log,0,0,100,0,0,0,0,0,0
stats_minecraft:used_minecraft:stripped_dark_oak_wood,0,0,1,0,0,0,0,0,0
stats_minecraft:used_minecraft:stripped_jungle_log,0,0,18,0,0,11,0,0,0
stats_minecraft:used_minecraft:stripped_oak_log,0,4,179,0,0,0,0,0,0
stats_minecraft:used_minecraft:stripped_spruce_log,0,0,172,22,0,0,0,0,0
stats_minecraft:used_minecraft:stripped_spruce_wood,0,0,16,0,0,0,0,0,0
stats_minecraft:used_minecraft:sugar_cane,2,11,183,112,0,466,0,0,112
stats_minecraft:used_minecraft:sunflower,0,0,0,0,0,0,0,0,4
stats_minecraft:used_minecraft:terracotta,0,0,0,1,0,0,0,0,2
stats_minecraft:used_minecraft:tnt,0,0,0,369,0,0,0,0,0
stats_minecraft:used_minecraft:torch,155,848,1522,1310,21,1134,176,365,2636
stats_minecraft:used_minecraft:totem_of_undying,0,0,0,7,0,0,0,6,8
stats_minecraft:used_minecraft:trapped_chest,0,0,6,0,0,0,0,0,0
stats_minecraft:used_minecraft:tripwire_hook,0,0,17,0,0,0,0,0,0
stats_minecraft:used_minecraft:tropical_fish,0,0,1,0,0,0,0,0,0
stats_minecraft:used_minecraft:tuff,5,3,86,15,0,7,0,0,0
stats_minecraft:used_minecraft:water_bucket,2,71,157,437,0,294,4,80,213
stats_minecraft:used_minecraft:weathered_copper,0,0,0,0,0,1,0,0,0
stats_minecraft:used_minecraft:wet_sponge,0,0,0,0,0,0,0,0,750
stats_minecraft:used_minecraft:wheat,0,0,0,4,0,0,0,0,0
stats_minecraft:used_minecraft:wheat_seeds,353,0,870,2636,439,1675,0,99,784
stats_minecraft:used_minecraft:white_banner,0,2,70,0,0,1,0,40,3
stats_minecraft:used_minecraft:white_bed,13,9,38,41,0,33,2,5,3
stats_minecraft:used_minecraft:white_carpet,0,1,58,0,0,0,0,0,0
stats_minecraft:used_minecraft:white_concrete,0,0,3,0,0,0,0,0,0
stats_minecraft:used_minecraft:white_concrete_powder,0,0,9,0,0,0,0,0,0
stats_minecraft:used_minecraft:white_glazed_terracotta,0,0,0,0,0,0,0,0,460
stats_minecraft:used_minecraft:white_shulker_box,0,0,0,25,0,0,0,5,1
stats_minecraft:used_minecraft:white_stained_glass,0,0,0,37,0,0,0,0,0
stats_minecraft:used_minecraft:white_stained_glass_pane,0,0,0,0,0,8,0,0,0
stats_minecraft:used_minecraft:white_terracotta,0,1,12,0,0,0,0,0,0
stats_minecraft:used_minecraft:white_wool,0,1,3,1,1,10,0,0,0
stats_minecraft:used_minecraft:wither_skeleton_skull,0,0,0,3,0,0,0,0,0
stats_minecraft:used_minecraft:wooden_axe,65,67,0,0,0,0,0,23,0
stats_minecraft:used_minecraft:wooden_hoe,0,0,5,0,0,0,0,0,28
stats_minecraft:used_minecraft:wooden_pickaxe,0,74,50,0,0,0,0,6,59
stats_minecraft:used_minecraft:wooden_shovel,0,27,0,0,0,87,0,0,0
stats_minecraft:used_minecraft:wooden_sword,0,50,73,0,0,0,0,0,0
stats_minecraft:used_minecraft:writable_book,0,1,8,0,0,0,0,0,0
stats_minecraft:used_minecraft:yellow_bed,0,0,31,32,0,1,0,0,0
stats_minecraft:used_minecraft:yellow_carpet,0,5,0,0,0,0,0,0,0
stats_minecraft:used_minecraft:yellow_shulker_box,0,0,0,33,0,0,0,0,12
stats_minecraft:used_minecraft:yellow_stained_glass,0,0,0,144,0,0,0,0,782
stats_minecraft:used_minecraft:yellow_stained_glass_pane,0,0,0,0,0,0,0,0,287
stats_minecraft:used_minecraft:yellow_terracotta,0,0,0,0,0,0,0,0,18
stats_minecraft:used_minecraft:yellow_wool,0,0,1,0,0,0,0,0,0
